ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2017-En-20333	@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. #intimidated	1	0	1	1	0	0	0	0	0	0	0
2017-En-20682	@MidgetTamer @RAIDERS @52Mack_ Make him be a bully. Sit him in a room by himself and let him look at Debo all day.	1	0	1	0	0	0	0	0	1	0	0
2017-En-31417	#PiersGough on thoroughly lively and imaginative developers—“Sager have always challenged us to do better and do better.” @IslingtonSq	0	0	0	0	1	0	1	0	0	0	1
2017-En-20940	Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake  #horrorfilm	0	0	0	1	0	0	0	0	0	0	0
2017-En-11608	@macmel19 come play madden at my house after school	0	1	0	0	1	0	1	0	0	0	0
2017-En-40543	Floofel.i wonder if your mother knows how dark your humor can be.Needs to realize how much of a butt Apple is. Pastels and cats.cutie pie.	0	1	1	0	1	0	0	1	0	0	0
2017-En-22245	In other news. My legs hurt. #running #5kin26mins #dreadful #flatfeet	1	0	1	0	0	0	0	0	1	0	0
2017-En-31551	Like I said ➡ there's plenty of cheddar in the cheese to go around! For everyone. ☺ 	0	0	0	0	1	1	1	0	0	0	0
2017-En-10757	@justinbieber Thank u Justin for this amazing concert. I can't believe that only u can provoke these thousand smiles these night#BelieveTour	0	0	0	0	1	1	1	0	0	0	0
2017-En-22094	Why doesn't anybody I know watch penny dreadful? ☹️️	0	0	1	0	0	0	0	1	1	0	0
2017-En-30050	Thank you @twitter for the balloons today. #smile #goodday #48	0	0	0	0	1	1	0	0	0	0	0
2017-En-30093	Currently listening to @ScottFoxonair &amp; @KatCallaghan @Z1035Toronto podcasts!! Can you guys please move to #yvr ? #hilarious #missyou	0	0	0	0	1	1	0	0	0	0	0
2017-En-21329	@devenmiddleton i'm totally loving it, it just makes me sad when people feel super awful cuz they aren't abroad like life is still goin	0	0	0	0	1	1	0	0	1	0	0
2017-En-20036	@AHSFX thanks Ryan &amp; Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6 #horrific	1	0	0	1	0	0	0	0	1	0	0
2017-En-30130	#ContentwiththeLordsPortion:O satisfy us early with thy #mercy;that we may #rejoice &amp; be glad all our days.#Ps 90:14 #gladness #joy #delight	0	0	0	0	1	0	1	0	0	0	0
2017-En-11108	@zavierdaniels had to snap going crazy 😭😭	1	0	1	0	0	0	0	1	1	0	0
2017-En-31588	Well that draw is lively! #EFLCup	0	0	0	0	1	0	1	0	0	0	0
2017-En-40021	Depression sucks! 	0	0	0	0	0	0	0	0	1	0	0
2017-En-20124	@WunderlistHelp are you guys still down? When can we go up? #panic	0	0	0	1	0	0	0	0	0	0	0
2017-En-10801	Happiness is the best revenge	0	0	0	0	1	0	1	0	0	0	0
2017-En-31472	Everyday I wake up, a different @SpursOfficial player signs a contract extension! Love it!! #future #is #bright #COYS	0	1	0	0	1	1	1	0	0	0	0
2017-En-22135	@CharlieEblacker hate being shy 😩	1	0	1	1	0	0	0	0	1	0	0
2017-En-40542	@MoneyJay901 hard to tell in your pic. My mistake then. Either way, nothing I said initially was about race. U took it there.  #ignorant	1	1	1	0	0	0	0	0	0	1	0
2017-En-20194	how maybe it was with you and your parents..that I would understand you and your fear of indifference from your own mom and dad..	0	0	0	1	0	0	0	0	1	0	0
2017-En-40119	This room is rather dreary, but we endure what we must.	0	0	1	0	0	0	0	1	0	0	0
2017-En-11468	@AdamSinger bubble implies it will burst?	0	0	0	0	0	0	0	0	1	1	0
2017-En-20847	@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?'  #Trump2016 #yourefired #deflect	1	0	1	0	0	0	0	0	0	0	0
2017-En-20690	my school photo is honestly horrid, i look so ew😅	0	0	1	0	0	0	0	0	1	0	0
2017-En-30138	When you wake up from a dream laughing at something stupid, and that makes you laugh more 	0	0	0	0	1	1	1	0	0	1	0
2017-En-22034	I'm mad at the injustice, so I'm going to smash my neighbours windows'.  Makes perfect sense. #CharlotteProtest 	1	0	0	0	0	0	0	0	0	0	0
2017-En-10794	@DMAnthonyJoseph @TheClumpany No grudge. Only truth in abundance.	0	0	0	0	0	0	1	0	0	0	0
2017-En-40519	That's me for the evening, though! Way too lit to finish these off properly without causing some serious mischief.	0	1	0	0	0	0	1	0	0	1	0
2017-En-40253	@V_of_Europe @ckolacia MSM relentlessly saying DT can't win to: depress GOP turnout &amp; provide cover 4 stolen election!	1	0	1	0	0	0	0	1	1	0	0
2017-En-11229	A 28 yr old man threw a saucepan of boiling water at a garda, &amp; then hit the garda with the shaft of a brush...Letterkenny District Court.	0	0	0	0	0	0	0	0	0	0	0
2017-En-31327	Headed to Montalvo w/@jaxster3—bring on the #mirth, bitches!\nd(-_-)b\n@Nick_Offerman\n@MeganOMullally\n#SummerOf69Tour2016	1	0	0	0	1	0	1	0	0	0	0
2017-En-10976	When you want to say something so bad but can't ! #furious 😤	1	0	1	0	0	0	0	0	1	0	0
2017-En-31510	Win,lose or draw vs LFC, all football fans will rejoice as West Ham &amp; Chelsea fans beat the shit out of each other in a council house! #COYS	0	0	0	0	1	1	1	0	0	0	0
2017-En-22234	@stephtikkanen oh so true, so true. 	0	0	0	0	1	0	0	0	0	0	1
2017-En-30077	now that I have my future planned out, I feel so much happier #goals #life  #igotthis #yay	0	1	0	0	1	0	1	0	0	0	0
2017-En-11401	@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. 	1	0	1	0	0	0	0	0	0	0	0
2017-En-20307	How I Murdered Your Mother #SpookyTv #horror	0	0	0	1	0	0	0	0	0	0	0
2017-En-20973	I delete numbers so quick with no hesitation	0	1	1	0	0	0	0	0	0	0	0
2017-En-10869	Me being on my dean really saving a lot of ppl, bc I don't snap nomore &amp; it take so much out of me..	0	0	1	0	1	0	1	0	0	0	0
2017-En-30274	@DuncM1981 @pmallon72 At the risk of being blocked I thought that video from the wake was hilarious.	0	0	0	0	1	0	1	0	0	0	0
2017-En-21004	How in the world did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What was the jury thinking?? 😳😳😳	1	0	1	0	0	0	0	0	0	0	0
2017-En-40090	Baaarissshhhhh + sad song =  prefect night — feeling alone	0	0	0	0	0	0	0	1	1	0	0
2017-En-20528	@goofoffartiste Ah, the Grand Old Paradox that is fearing the encroachment of the state but loving unconditionally its paid enforcers	0	0	0	1	1	1	1	0	0	0	0
2017-En-21298	Annoyed with @TripAdvisorUK bullying me to download an app that eats my phone memory. Will seek alternative from now. #bully #tripadvisor	1	0	1	0	0	0	0	0	1	0	0
2017-En-21889	@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing. #unhappy #mean #troubled #vile 	1	0	1	0	0	0	0	0	1	0	0
2017-En-41016	@reecetop10 Bk to 1 up top pack midfield Stifle any flair we possess kill any entertainers #dull #reshuffle #predictable #slow #average	1	0	1	0	0	0	0	1	1	0	0
2017-En-20939	Walk right through them! See way past them, and don't even hesitate running them over.	0	0	1	0	0	0	1	0	0	0	0
2017-En-11072	Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #unfair #ugh	1	1	0	1	0	0	0	0	1	0	0
2017-En-31184	Proverbs  27:9 Ointment and perfume rejoice the heart: so doth the sweetness of a man's friend by hearty counsel.\n#TruthfmDawnBreak	0	0	0	0	1	1	1	0	0	0	0
2017-En-40048	Im really constipated. This is depressing	0	0	1	0	0	0	0	0	1	0	0
2017-En-20291	@wwcummings @USATODAY this individual is clearly trying 2 #intimidate this #LEO I see an issue here. STOP CAUSING ISSUES by pushing limits!!	1	0	1	0	0	0	0	0	0	0	0
2017-En-41054	#AutumnalEquinox the nights are drawing in, what a great time to look at putting up some new #lights #dark #showroom #news #wirral	0	0	0	0	1	0	0	0	0	0	0
2017-En-40201	Isn't the whole 'it's been hijacked' argument the same argument used to ban or discourage the display of the St George's Cross? Shame @LBC	1	0	1	0	0	0	0	1	0	0	0
2017-En-30377	- the joyous occasion of laughing at the ostentatious display of disrespect. Bruce just scoffed at the entire scene. This wasn't Batman’s -	0	0	0	0	1	0	1	0	0	0	0
2017-En-30460	Watch this amazing live.ly broadcast by @rosannahill  #musically	0	0	0	0	1	0	0	0	0	1	0
2017-En-40478	Already plotting next steps if I get cut off by the same minivan in tomorrow's drop-off line. #preschoolpolitics #momthings #serious	1	0	0	0	1	0	1	0	0	0	0
2017-En-30155	Thank you @RachelPlatten for teaching me how to live again. It's been so long since &amp; this ride is about to be exhilarating. I just know it	0	0	0	0	1	0	1	0	0	0	0
2017-En-41290	#Gratitude - recovery health love God conscious drive hope perseverance wealthy home kids SoCal #recoveryfit youthful #sober	0	0	0	0	1	0	1	0	0	0	0
2017-En-21762	That rocky horror remake looks a bit w a n k	1	0	1	1	0	0	0	0	0	0	0
2017-En-30658	I wish there were unlimited glee episodes:( so I could watch them forever. #gleegoodbye	0	0	0	0	1	1	0	0	0	0	0
2017-En-30074	A #smile brightens your day and the day of everyone around you, so remember to #smile, it's #free. :-)	0	0	0	0	1	1	1	0	0	0	0
2017-En-10044	Why does @dapperlaughs have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages 	1	0	1	0	0	0	0	0	0	0	0
2017-En-10056	Absolutely fuming that some woman jumped into my prebooked taxi and drove off 😡	1	0	0	0	0	0	0	0	0	0	0
2017-En-21515	@ayeshashafique5 we are not concerned about Pakistan's internal affairs. But the terrorism as it's state &amp; economic policy.#terroristnation	1	0	1	1	0	0	0	0	0	0	0
2017-En-20503	#Trump ’s ‘Make America Great Again’ plan is exactly like the first 15 minutes of the #movie #ChildrenOfMen.\n\n#cages #terrorism #refugees	1	0	1	1	0	0	0	0	0	0	0
2017-En-10888	The rage has died down.	0	0	0	0	1	0	0	0	1	0	0
2017-En-20154	im like 'this is better' in the moment cuz i panic and then later its so obviously not better. at every opportunity i choose to make it seem	0	0	0	1	0	0	0	0	1	0	0
2017-En-40118	@wabermes The @RavalliRepublic had a good one but then the reporter quit. #sad	0	0	0	0	0	0	0	1	1	0	0
2017-En-11074	@JessicaValenti @nytimes I don't know... Wasn't punk mostly about white men throwing tantrums?	0	0	0	0	0	0	0	0	0	0	0
2017-En-30098	@airvistara as always it was indeed a wonderful experience flying with you guys today #bestinbusiness  #happyme	0	0	0	0	1	0	1	0	0	0	0
2017-En-20522	@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything 	0	1	0	1	0	0	0	1	1	0	0
2017-En-10518	Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry	1	0	1	0	0	0	0	0	0	0	0
2017-En-20942	never afraid to start over	0	1	0	1	0	0	1	0	0	0	0
2017-En-30955	#terribledebatequestions has given me so many laughs this afternoon! Thanks Twitter! #hilarious #cleverpeople	0	0	0	0	1	1	1	0	0	0	0
2017-En-10269	Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of #anger?	1	0	1	0	0	0	0	0	0	0	0
2017-En-20925	Look at this #massiah of #youngleader\n#Pakistan #massiah of 	0	0	0	0	0	0	0	0	0	0	0
2017-En-40141	And I won't even get started with Hillary and her fancy fundraisers! #depressing	0	0	1	0	0	0	0	0	1	0	0
2017-En-10769	@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. 	1	0	1	0	0	0	0	0	1	0	0
2017-En-11246	Argh a big wasp buzzing between my blinds and my window. Halp! #wasp #evil #buzz #sting	1	0	1	0	1	0	0	0	0	0	0
2017-En-21841	@ClaretNBlues forest gate u could see he was a bully cunt big bald cunt his mates looked in shock when I hit him and didn't do shit when he	1	0	1	0	0	0	0	0	0	0	0
2017-En-31155	Loving  #Pitch so far !! 🤗🤗🤗 @PITCHonFOX @Global_TV  #chills #smiling	0	0	0	0	1	1	1	0	0	0	0
2017-En-11532	#IndiaMissingIndira that she could never solve Kashmir Problem and kept it burning for Vote Bank\n#TerrorStatePak	1	0	1	0	0	0	0	0	0	0	0
2017-En-30190	Riding at night has got to be one of the most exhilarating, refreshing things I have ever done.	0	0	0	0	1	0	1	0	0	0	0
2017-En-10849	Follow up. Follow through. Be #relentless. #success	0	0	0	0	1	0	1	0	0	0	0
2017-En-21305	#quote What U #fear controls U. Fear is not out in life but in ur mind. Real difficulties can be overcome - Cheryl Janecky	0	0	0	1	0	0	1	0	0	0	0
2017-En-21801	to shake and my mouth was chattering and I couldn't take right because all of my body was trembling so I went outside	0	1	0	1	0	0	0	1	1	0	0
2017-En-31487	You got some dick recently right, you're happy, you're not sick and you're smiling. Life is good' 😭😭😭	1	0	0	0	1	0	1	0	1	0	0
2017-En-11135	#ADP's #ezlabor web portal has to be THE SLOWEST web app I have ever had the displeasure of using!!	1	0	1	0	0	0	0	0	1	0	0
2017-En-41407	Very depressing seeing my whole fam packing to go on holiday tomorrow and I'm just staying here 🙃	0	0	0	0	0	0	0	0	1	0	0
2017-En-21552	@Masonicmoron i always hesitate to update.  At least it's no the horrors iPhone users endure every few months 😅😅	0	1	1	1	0	0	0	0	0	0	0
2017-En-10639	schneiderlin taking his revenge for the 2 fouls	1	0	0	0	0	0	0	0	0	0	0
2017-En-41508	@RealTimBooth I've never been fond of having dark eyes until seeing this share.	0	0	0	0	1	0	1	0	0	1	0
2017-En-20789	If Monday had a face I would punch it #monday  #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow	1	0	1	0	0	0	0	0	1	0	0
2017-En-21648	@Naya_Eclissu + me!'\n\nAnd that's when she suddenly became quiet as her lips started to tremble \n\n'...........Naya'\n\n'I don't want to +	0	0	0	0	0	0	0	0	0	0	0
2017-En-10940	Lol little things like that make me so angry x	1	0	1	0	0	0	0	0	0	0	0
2017-En-41320	Cuddling literally kills depression, relieves anxiety, and strengthens the immune system.	0	0	0	0	0	0	1	0	0	0	0
2017-En-40742	@Hails_Berry8 @sajedhariri23 varsity pine riding	0	0	0	0	1	0	0	0	0	0	0
2017-En-20573	I hate that a black lady is painting herself white on the internet for laughs and likes... #terrible #BadForm #DidntLaugh	1	0	1	0	0	0	0	0	1	0	0
2017-En-11031	No one's gonna chill bc fake outrage is fun or w/e but SPACE COLLEGE	0	0	0	0	1	0	0	0	1	0	0
2017-En-20902	This has #turned out #better then I expected admitting you tried to #intimidate 😂😂 #cantstoplaughing I really can't and it's in #spokeword	0	0	0	0	1	0	0	0	0	0	0
2017-En-10384	@SiobhanSynnot  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW	1	0	1	0	0	0	0	0	0	0	0
2017-En-10784	@FrizzeyesJr meeee, i'm lvl 320 and i have not a single relentless	1	0	0	0	0	0	0	0	1	0	0
2017-En-20948	@BBCTomEnglish @TimesSport And the dreadful Franglaise.	1	0	1	1	0	0	0	0	0	0	0
2017-En-21588	@NGilbert92 @_c0urtknee_ haha it's me, shocking I know 😂 you'll hear me moan I'm too cold in winter ⛄️	0	0	0	0	1	0	1	0	0	1	0
2017-En-30656	@hoemanda69 wtf is tenacious and jubilant	1	0	1	0	1	0	0	1	0	0	0
2017-En-41518	@flybe Doesn't explain the ability to land at Manchester but not Bradford - other than more convenient for Flybe. Many unhappy travelers	0	0	0	0	0	0	0	1	1	0	0
2017-En-11050	You sting like a bee but you're still my honey.	0	0	0	0	1	1	1	0	0	0	0
2017-En-40945	@thixotropic No. Was so sudden. Hasn't sunk in yet. With Leo I knew it was coming.	0	0	0	0	0	0	0	0	0	1	0
2017-En-30171	Watch this amazing live.ly broadcast by @izzybuzy365  #musically	0	0	0	0	1	0	0	0	0	0	0
2017-En-41272	Actually I always idealize the end of my relationships .. Such a pessimist	0	0	0	0	0	0	0	1	0	0	0
2017-En-30368	@sportinglifecan I keep a down vest or sweater in my pack year round! Helps on chilly mornings or breezy mountain tops! #mysportinglife	0	0	0	0	1	0	1	0	0	0	0
2017-En-10319	I really really resent having to go to bed at a sensible hour, you guys. I WANT TO TALK TO MY PEOPLE.	1	1	1	0	0	0	0	0	1	0	0
2017-En-10156	@oreillyfactor why dont #blm #thugs want #justice when its black on black #gang crime? They only #rage and cry #racism when its a #cop	1	0	1	0	0	0	0	1	1	0	0
2017-En-11253	@MagicalMunicorn May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. 	0	1	0	0	1	0	0	0	0	0	1
2017-En-40697	The American Idiot record turns twelve today it changed my preppy middle school heart into a desolate punk rock desert I am forever grateful	1	0	0	0	1	0	0	0	0	0	1
2017-En-30881	I hate it when im singing and some idiot thinks they can just join in with me like...this is not fcking glee #MeanRikonaBot	1	0	1	0	0	0	0	0	0	0	0
2017-En-40645	I need a syfy series to watch I literally have nothing to watch back to back. I already watched #heroes #lost #jericho #fallenskies  etc etc	0	1	0	0	1	0	0	0	1	0	0
2017-En-20135	Haven't gotten one hour of sleep... Today is going to be a fun day 😐 #restless	0	0	0	0	1	0	0	0	1	0	0
2017-En-41184	Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout	0	1	0	0	0	0	0	0	1	0	0
2017-En-10072	it makes me so fucking irate jesus. nobody is calling ppl who like hajime abusive stop with the strawmen lmao	1	0	1	0	0	0	0	0	1	0	0
2017-En-40022	It's been a week of awful connectivity with @TMobile no service or only 4G is not what Im paying for. #unhappy #poorservice	1	0	1	0	0	0	0	0	1	0	0
2017-En-10621	People often grudge others what they cannot enjoy themselves.	1	0	1	0	0	0	0	0	0	0	0
2017-En-11196	Yeah I'm hot nigga, they say im burning uhhhhh	1	0	1	0	0	0	0	0	0	0	0
2017-En-22021	They want as police state, they are fearful imbeciles..@interpretingall @mikefar1974 @MetalMilitia74 @Cmvazquez103	1	0	1	1	0	0	0	0	0	0	0
2017-En-22024	Goodbye everyone, tremendous #LTHEchat tonight	0	0	0	0	1	0	1	0	0	0	0
